DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2012-0425-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Nilam,IND,India,Southern Asia,Asia,"Andhra Pradesh, Tamil Nadu provinces",,Flood|Surge,No,No,No,,,Kph,11.82,78.08,,2012,11.0,4.0,2012,11.0,8.0,40.0,,70000.0,,70000.0,,,,,,,75.3503857046957,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""}]",2013-02-06,2023-09-25
2012-0538-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Bihar, Haryana, Himachal Pradesh, Jammu and Kashmir, Punjab, Rajasthan, Uttar Pradesh provinces",,,No,No,No,,,°C,,,,2012,12.0,22.0,2013,1.0,20.0,249.0,,,,,,,,,,,75.3503857046957,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2013-11-27,2023-09-25
2012-0584-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Himachel Pradesh province,,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,8.0,21.0,2012,8.0,23.0,26.0,,9460.0,,9460.0,,,,,16000.0,21234.0,75.3503857046957,"[{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""}]",2013-02-06,2023-09-25
2013-0090-IND,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2013,3.0,29.0,2013,3.0,30.0,9.0,,,,,,,,,,,76.454145985163,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2013-04-08,2023-09-25
2013-0138-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2013-000060,Tropical cyclone Mahasen,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,,,Kph,,,,2013,5.0,16.0,2013,5.0,16.0,8.0,4.0,,,4.0,,,,,,,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2014-01-15,2023-09-25
2013-0140-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2013-000056|USGS:usb000gjhz,,IND,India,Southern Asia,Asia,Administrive unit not available district (Jammu and Kashmir province),,,No,No,No,,5.7,Moment Magnitude,33.061,75.863,,2013,5.0,1.0,2013,5.0,1.0,3.0,70.0,59280.0,,59350.0,,,,,120000.0,156957.0,76.454145985163,"[{""adm2_code"":72809,""adm2_name"":""Administrative unit not available""}]",2013-07-05,2023-09-25
2013-0192-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2013-000070,,IND,India,Southern Asia,Asia,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,No,No,,131743.41,Km2,32.714,76.61,"Ganges, Yamuna, Ghaghara tivers",2013,6.0,12.0,2013,6.0,27.0,6054.0,4473.0,500000.0,,504473.0,,,500000.0,653987.0,1100000.0,1438771.0,76.454145985163,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2014-07-29,2023-09-25
2013-0208-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",,,No,No,No,,46.0,°C,,,,2013,4.0,1.0,2013,5.0,30.0,557.0,,,,,,,,,,,76.454145985163,"[{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17562,""adm2_name"":""Nizamabad""},{""adm2_code"":17563,""adm2_name"":""Prakasam""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17568,""adm2_name"":""Warangal""},{""adm2_code"":17569,""adm2_name"":""West Godavari""}]",2014-04-02,2023-09-25
2013-0260-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Sultanpur, Sitapur, Rae Bareli, Bara Banki, Faizabad, Gorakhpur, Basti, Kushinagar, Bahraich, Gonda, Shravasti districts (Uttar Pradesh province)",Monsoon rains,,No,No,No,,,Km2,,,"Ganges, Ghagra, Kuano, Saryu, Sharda",2013,7.0,9.0,2013,7.0,10.0,174.0,,500000.0,,500000.0,,,,,2000.0,2616.0,76.454145985163,"[{""adm2_code"":17893,""adm2_name"":""Bahraich""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17898,""adm2_name"":""Basti""},{""adm2_code"":17907,""adm2_name"":""Faizabad""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":17914,""adm2_name"":""Gorakhpur""},{""adm2_code"":17934,""adm2_name"":""Rae Bareli""},{""adm2_code"":17938,""adm2_name"":""Sitapur""},{""adm2_code"":17939,""adm2_name"":""Sultanpur""},{""adm2_code"":70271,""adm2_name"":""Kushinagar""},{""adm2_code"":70277,""adm2_name"":""Shravasti""}]",2013-11-28,2023-09-25
2013-0282-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Dhemaji, Tinsukia, Nagaon, Golaghat, Jorhat, Kamrup, Karimganj, Lakhimpur, Morigaon, Sibsaga, Bongaigaon, Kokrajhar districts (Assam province)",Monsoonal rain,,No,No,No,,38019.26,Km2,27.387,94.92,,2013,6.0,23.0,2013,7.0,15.0,80.0,,2000000.0,,2000000.0,,,,,,,76.454145985163,"[{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17585,""adm2_name"":""Karimganj""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""}]",2014-03-20,2023-09-25
2013-0345-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",Monsoon rains,,No,No,No,,,Km2,,,Narmada and Betwa rivers,2013,8.0,22.0,2013,8.0,27.0,73.0,,40000.0,,40000.0,,,,,,,76.454145985163,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":17716,""adm2_name"":""Bhopal""},{""adm2_code"":17728,""adm2_name"":""Hoshangabad""},{""adm2_code"":17730,""adm2_name"":""Jabalpur""},{""adm2_code"":17735,""adm2_name"":""Narsinghpur""},{""adm2_code"":17747,""adm2_name"":""Seoni""}]",2014-03-20,2023-09-25
2013-0400-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Orissa, Andhra Pradesh, West Bengal provinces",Monsoonal rain,,No,No,No,,,Km2,,,,2013,10.0,21.0,2013,10.0,26.0,72.0,,375000.0,,375000.0,,,,,260000.0,340073.0,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""}]",2013-11-13,2023-09-25
2013-0401-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000133,Cyclone Phailin,IND,India,Southern Asia,Asia,"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",,Flood|Surge,Yes,No,No,,200.0,Kph,,,,2013,10.0,12.0,2013,10.0,14.0,47.0,,13230000.0,,13230000.0,,,,,633471.0,828563.0,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",2014-07-29,2023-09-25
2013-0482-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Jharkhand provinces",,,No,No,No,,,Kph,,,,2013,10.0,5.0,2013,10.0,6.0,32.0,,,,,,,,,,,76.454145985163,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",2013-11-25,2023-09-25
2013-0515-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Helen,IND,India,Southern Asia,Asia,"Krishna, Guntur, East Godavari, West Godavari, Vishakhapatnam districts (Andhra Pradesh province)",,Flood,No,No,No,,65.0,Kph,,,,2013,11.0,22.0,2013,11.0,22.0,10.0,,,,,,,,,262000.0,342689.0,76.454145985163,"[{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17569,""adm2_name"":""West Godavari""}]",2013-12-07,2023-09-25
2014-0047-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Jammu and Kashmir, Uttarakhand, Delhi provinces",,Fog,No,No,No,,-9.0,°C,,,,2014,1.0,20.0,2014,1.0,24.0,24.0,,,,,,,,,,,77.6944061345599,"[{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2014-02-06,2023-09-25
2014-0106-IND,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,IND,India,Southern Asia,Asia,"Doda, Bhaderwah, Thathri, Gandoh, Bhallessa villages (Kishtwar (72809) district, Jammu and Kashmir (40427) province), Kora Pani, Tangdhar villages (Kupwara (72786) district, Jumma and Kashmir (40431) province)",,"Rain|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2014,3.0,10.0,2014,3.0,12.0,17.0,,9610.0,,9610.0,,,,,,,77.6944061345599,"[{""adm2_code"":72809,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72786,""adm2_name"":""Administrative unit not available""}]",2014-07-29,2023-09-25
2014-0182-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Ghaziabad district (Utar Pradesh province), Delhi, West Bengal provinces",,,No,No,No,,,Kph,,,,2014,5.0,30.0,2014,5.0,31.0,15.0,26.0,,,26.0,,,,,,,77.6944061345599,"[{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm2_code"":17911,""adm2_name"":""Ghaziabad""}]",2014-06-11,2023-09-25
2014-0218-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Assam province,Heavy monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,49220.0,Km2,,,Brahmaputra,2014,6.0,26.0,2014,6.0,28.0,27.0,,18500.0,,18500.0,,,,,2000.0,2574.0,77.6944061345599,"[{""adm1_code"":1487,""adm1_name"":""Assam""}]",2014-07-16,2023-09-25
2014-0268-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Uttarakhand, Himachal Pradesh provinces",Excessive rainfall,,No,No,No,,,Km2,,,Sharda river,2014,7.0,16.0,2014,7.0,22.0,26.0,,,,,,,,,,,77.6944061345599,"[{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2014-08-28,2023-09-25
2014-0270-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,"Malin village (Pune district, Maharashtra province)",Monsoonal rains,,No,No,No,,,,,,,2014,7.0,30.0,2014,7.0,30.0,151.0,,,200.0,200.0,,,,,,,77.6944061345599,"[{""adm2_code"":17776,""adm2_name"":""Pune""}]",2014-08-28,2023-09-25
2014-0313-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Orissa province,Torrential monsoonal rain,,No,No,No,,,Km2,,,"Mahanadi, Baitarani, Budha",2014,8.0,3.0,2014,8.0,4.0,35.0,,179000.0,,179000.0,,,,,200000.0,257419.0,77.6944061345599,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2014-09-23,2023-09-25
2014-0343-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2014-000122,,IND,India,Southern Asia,Asia,Jammu and Kashmir provinces,Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,No,No,,,Km2,,,,2014,9.0,,2014,9.0,,298.0,,275000.0,,275000.0,,,150000.0,193064.0,16000000.0,20593503.0,77.6944061345599,"[{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2014-10-01,2023-09-25
2014-0391-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Tura village (West Garo Hills district, Meghalaya province), Goalpara, Kamrup districts (Assam province)",Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",No,No,No,,61894.97,Km2,,,,2014,9.0,24.0,2014,10.0,11.0,95.0,,,650000.0,650000.0,,,,,163000.0,209796.0,77.6944061345599,"[{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17796,""adm2_name"":""West Garo Hills""}]",2014-10-10,2023-09-25
2014-0392-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2014-000141,Cyclone Hudhud,IND,India,Southern Asia,Asia,"Vishakhapatnam, Gangavaram towns (Vishakhapatnam district, Andhra Pradesh province), Baragarh, Bolangir, Boudh, Gajapati, Ganjam, Kalahandi, Kandhamal, Khordha, Koraput, Malkangiri, Nabarangpur, Nayagarh, Nuapada, Puri, Rayagada, Sonepur districts (Orissa province), Chhattisgarh province",,Surge,Yes,No,No,,215.0,Kph,,,,2014,10.0,12.0,2014,10.0,12.0,53.0,,920000.0,,920000.0,,,530000.0,682160.0,7000000.0,9009658.0,77.6944061345599,"[{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17811,""adm2_name"":""Ganjam""},{""adm2_code"":17812,""adm2_name"":""Kalahandi""},{""adm2_code"":17814,""adm2_name"":""Koraput""},{""adm2_code"":17818,""adm2_name"":""Puri""},{""adm2_code"":70208,""adm2_name"":""Baragarh""},{""adm2_code"":70210,""adm2_name"":""Bolangir""},{""adm2_code"":70211,""adm2_name"":""Boudh""},{""adm2_code"":70213,""adm2_name"":""Gajapati""},{""adm2_code"":70217,""adm2_name"":""Kandhamal""},{""adm2_code"":70219,""adm2_name"":""Khordha""},{""adm2_code"":70220,""adm2_name"":""Malkangiri""},{""adm2_code"":70221,""adm2_name"":""Nabarangpur""},{""adm2_code"":70222,""adm2_name"":""Nayagarh""},{""adm2_code"":70223,""adm2_name"":""Nuapada""},{""adm2_code"":70224,""adm2_name"":""Rayagada""},{""adm2_code"":70225,""adm2_name"":""Sonepur""}]",2014-10-14,2023-09-25
2014-0408-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Shravasti, Balrampur, Sitapur, Lakhimpur Kheri, Gonda, Bara Banki, Faizabad, Azamgarh districts (Uttar Pradesh province), Uttarakhand, Bihar, Assam provinces","Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)|Transport accident",No,No,No,,,Km2,,,"Ghagra, Rapti, Saryu rivers",2014,8.0,16.0,2014,9.0,1.0,94.0,,500000.0,,500000.0,,,,,,,77.6944061345599,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""},{""adm2_code"":17892,""adm2_name"":""Azamgarh""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17907,""adm2_name"":""Faizabad""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":17921,""adm2_name"":""Lakhimpur Kheri""},{""adm2_code"":17938,""adm2_name"":""Sitapur""},{""adm2_code"":70261,""adm2_name"":""Balrampur""},{""adm2_code"":70277,""adm2_name"":""Shravasti""}]",2014-10-15,2023-09-25
2014-0409-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Odisha province,,,No,No,No,,,Km2,,,,2014,8.0,9.0,2014,8.0,16.0,47.0,,3600000.0,,3600000.0,,,,,100000.0,128709.0,77.6944061345599,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2014-10-15,2023-09-25
2014-0520-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,Muzaffarnagar district (Uttar Pradesh province),,,No,No,No,,3.1,°C,,,,2014,12.0,7.0,2014,12.0,9.0,16.0,,,,,,,,,,,77.6944061345599,"[{""adm2_code"":17929,""adm2_name"":""Muzaffarnagar""}]",2015-01-14,2023-09-25
2014-0523-IND,No,nat-met-ext-sev,Natural,Meteorological,Extreme temperature,Severe winter conditions,,,IND,India,Southern Asia,Asia,"Himachal Pradesh, Uttarakhand, Uttar Pradesh provinces",,Fog|Snow/ice,No,No,No,,,°C,,,,2014,12.0,17.0,2014,12.0,18.0,140.0,,,,,,,,,,,77.6944061345599,"[{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2015-01-14,2023-09-25
2014-0538-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2014,4.0,17.0,2014,4.0,20.0,27.0,,,,,,,,,,,77.6944061345599,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2015-03-25,2023-09-25
2014-0551-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Hyderabad district (Andhra Pradesh province),,Flood|Hail,No,No,No,,,Kph,,,,2014,3.0,6.0,2014,3.0,7.0,7.0,58.0,1870.0,,1928.0,,,,,,,77.6944061345599,"[{""adm2_code"":17553,""adm2_name"":""Hyderabad""}]",2015-03-27,2023-09-25
2015-0107-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4239|GLIDE:FL-2015-000029,,IND,India,Southern Asia,Asia,"Chadoora village (72811 district, Jammu and Kashmir province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,70287.98,Km2,33.1767,76.41,Jhelum river,2015,3.0,20.0,2015,3.0,31.0,44.0,25.0,,2097.0,2122.0,,,,,76000.0,97703.0,77.7865676599233,"[{""adm2_code"":72811,""adm2_name"":""Administrative unit not available""}]",2015-04-01,2023-09-25
2015-0118-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Tripura province,,,No,No,No,,,Kph,,,,2015,4.0,4.0,2015,4.0,5.0,1.0,,10000.0,,10000.0,,,,,3000.0,3857.0,77.7865676599233,"[{""adm1_code"":1509,""adm1_name"":""Tripura""}]",2015-05-20,2023-09-25
2015-0126-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Gujarat, Punjab, Himachal Pradresh, Haryana, Maharashtra, Bihar, Uttar Pradesh, Madhya Pradesh, Rajasthan, Jammu and Kashmir, Uttarakhand, West Bengal provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2015,3.0,6.0,2015,3.0,18.0,27.0,,,,,,,106000.0,136270.0,906000.0,1164726.0,77.7865676599233,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2015-04-09,2023-09-25
2015-0144-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2015-000048|USGS:us20002926,,IND,India,Southern Asia,Asia,"Bihar, Uttar Pradesh, West Bengal, Sikkim provinces",,,No,No,No,,7.8,Moment Magnitude,28.2305,84.7314,,2015,4.0,25.0,2015,4.0,25.0,78.0,560.0,,,560.0,,,,,,,77.7865676599233,"[{""adm1_code"":1507,""adm1_name"":""Sikkim""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2015-04-28,2023-09-25
2015-0164-IND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,IND,India,Southern Asia,Asia,"Purnia, Madhepura, Madhubani, Supaul, Sitamarhi districts (Bihar province)",,Hail,No,No,No,,150.0,Kph,,,,2015,4.0,21.0,2015,4.0,21.0,100.0,100.0,125000.0,,125100.0,,,,,160000.0,205691.0,77.7865676599233,"[{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17612,""adm2_name"":""Madhepura""},{""adm2_code"":17621,""adm2_name"":""Purnia""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":70104,""adm2_name"":""Supaul""}]",2015-05-20,2023-09-25
